ACY32017.1,2520483616,37.34,1e-40,98,140
ACY32017.1,2520485564,34.05,4e-33,91,120
ACY32031.1,2520486349,36.17,7e-69,90,230
ACY32065.1,2520483875,40.33,4e-43,91,143
CCP46323.1,2520486253,64.34,5e-96,96,283
CCP46338.1,2520483353,39.47,8e-45,98,152
ABG94283.1,2520485925,43.87,3e-54,98,176
ABG94285.1,2520483334,44.65,1e-72,98,225
ABG94297.1,2520481819,51.04,0.0,95,566
ABG96268.1,2520481791,78.87,6e-106,92,305
ABG96274.1,2520485907,34.5,3e-54,98,188
ABG96325.1,2520483926,31.38,8e-49,98,169
ABG96377.1,2520485495,37.29,1e-60,98,200
ABG96377.1,2520485490,40.45,2e-57,97,191
ABG96382.1,2520485494,36.95,6e-64,93,211
ABG96466.1,2520485950,45.01,1e-96,93,297
ABG96483.1,2520486252,66.67,1e-129,96,371
ABG96484.1,2520486251,44.35,1e-88,92,275
ABG96485.1,2520486250,48.81,1e-93,99,283
ABG96486.1,2520486249,45.11,1e-90,90,277
ABG96487.1,2520486248,48.46,2e-131,98,386
ABG96488.1,2520486247,51.02,5e-111,85,332
ABG96489.1,2520486246,42.79,5e-107,93,326
ABG97584.1,2520485222,40.24,3e-74,80,237
ABG97585.1,2520484018,65.77,8e-112,96,325
ABG97585.1,2520486154,39.66,3e-38,86,135
ABG97586.1,2520486468,35.34,3e-35,99,127
ABG97602.1,2520485903,30.73,1e-49,98,172
ABH00071.1,2520483352,40.21,3e-42,86,143
ABH00072.1,2520481849,34.59,3e-53,93,182
ABH00079.1,2520481881,54.61,0.0,98,585
