ABG94289.1,2528818697,49.67,1e-37,87,127
ABG94293.1,2528818618,33.0,4e-42,98,147
ABG96319.1,2528819562,39.85,2e-55,99,179
ABG96320.1,2528818915,56.86,3e-117,98,341
ABG96326.1,2528818917,38.55,1e-48,91,163
ABG96327.1,2528818618,34.68,3e-45,97,155
ABG96328.1,2528818697,46.05,2e-39,77,132
ABG96440.1,2528817162,42.55,1e-41,77,145
ABG97574.1,2528818617,34.8,1e-43,91,150
ABG97576.1,2528819562,40.59,4e-61,99,194
ABG97577.1,2528818915,57.05,6e-112,98,327
ABG97580.1,2528818618,33.0,1e-42,97,148
ABG97584.1,2528817836,44.11,2e-88,88,275
ABG97610.1,2528819671,36.55,1e-65,98,211
ABH00046.1,2528819671,33.96,1e-56,88,187
ABH00054.1,2528819917,38.72,1e-48,74,164
ABH00058.1,2528818617,33.92,3e-43,92,149
ABH00065.1,2528818916,39.23,2e-55,97,179
ABH00070.1,2528819788,35.16,1e-36,90,133
ABH00072.1,2528820264,39.81,1e-99,94,304
ABH00074.1,2528818252,32.29,2e-44,86,157
ABH00076.1,2528818066,35.89,2e-41,96,142
ACY32015.1,2528819476,89.29,0.0,99,692
ACY32016.1,2528819478,62.86,0.0,99,600
ACY32017.1,2528817091,37.05,1e-47,98,158
ACY32021.1,2528818618,36.24,3e-48,99,162
ACY32040.1,2528819154,45.93,1e-103,99,311
ACY32042.1,2528819138,62.37,2e-158,99,452
ACY32043.1,2528819137,48.88,0.0,99,633
ACY32054.1,2528817965,27.49,4e-38,99,141
ACY32067.1,2528817092,44.61,0.0,99,580
ACY32072.1,2528820464,41.95,1e-77,98,239
ACY32075.1,2528819170,48.19,2e-71,92,221
ACY32083.1,2528820430,40.06,5e-78,95,244
ACY32097.1,2528818914,82.01,0.0,98,572
ACY32099.1,2528819562,39.38,2e-48,80,161
ACY32101.1,2528818697,48.05,1e-48,47,160
ACY32105.1,2528819671,37.18,6e-66,97,212
CCP46331.1,2528819453,58.06,0.0,100,547
CCP46332.1,2528818379,52.19,9e-92,97,274
CCP46338.1,2528817193,34.52,9e-34,96,122
CCP46347.1,2528817679,37.93,2e-38,100,129
CCP46356.1,2528818914,47.88,1e-106,95,317
CCP46357.1,2528818915,57.81,1e-117,98,342
CCP46358.1,2528818916,40.15,1e-60,99,192
CCP46362.1,2528819601,31.27,8e-38,86,139
CCP46375.1,2528818426,33.05,3e-46,96,159
CCP46376.1,2528818567,41.85,6e-92,51,290
CCP46378.1,2528818789,40.05,3e-79,99,249
CCP46387.1,2528817169,35.9,7e-65,98,212
CCP46390.1,2528818697,41.57,3e-35,88,121
CCP46391.1,2528818618,36.03,9e-48,97,162
CCP46392.1,2528818617,35.87,5e-44,90,151
CCP46394.1,2528819671,38.07,6e-58,89,191
