ABG94283.1,2520485925,43.87,3e-54,98,176
ABG94285.1,2520481826,56.67,1e-102,97,302
ABG94297.1,2520481881,56.04,0.0,96,590
ABG96268.1,2520481791,78.87,6e-106,92,305
ABG96274.1,2520485907,34.5,3e-54,98,188
ABG96317.1,2520483344,38.52,4e-51,88,170
ABG96325.1,2520483926,31.38,8e-49,98,169
ABG96377.1,2520485495,37.29,1e-60,98,200
ABG96382.1,2520483350,43.7,2e-85,85,268
ABG96441.1,2520483631,41.98,4e-56,85,183
ABG96466.1,2520485950,45.01,1e-96,93,297
ABG96482.1,2520486253,66.12,3e-94,95,279
ABG96483.1,2520486252,66.67,1e-129,96,371
ABG96484.1,2520486251,44.35,1e-88,92,275
ABG96485.1,2520486250,48.81,1e-93,99,283
ABG96486.1,2520486249,45.11,1e-90,90,277
ABG96487.1,2520486248,48.46,2e-131,98,386
ABG96488.1,2520486247,51.02,5e-111,85,332
ABG96489.1,2520486246,42.79,5e-107,93,326
ABG97567.1,2520485925,36.03,3e-47,98,157
ABG97584.1,2520485222,40.24,3e-74,80,237
ABG97585.1,2520484018,65.77,8e-112,96,325
ABG97586.1,2520486468,35.34,3e-35,99,127
ABG97589.1,2520483926,28.42,1e-41,97,150
ABG97594.1,2520483344,39.68,2e-51,85,171
ABG97602.1,2520485903,30.73,1e-49,98,172
ABG97606.1,2520485907,31.71,4e-45,99,162
ABH00046.1,2520486414,42.82,8e-87,96,267
ABH00056.1,2520482119,44.72,5e-43,88,141
ABH00070.1,2520483381,37.23,3e-32,80,122
ABH00071.1,2520483352,40.21,3e-42,86,143
ABH00072.1,2520481990,39.09,7e-87,92,271
ABH00074.1,2520485492,34.53,3e-34,89,129
ABH00079.1,2520481881,54.61,0.0,98,585
ABH00080.1,2520481820,39.75,8e-41,75,144
ABH00083.1,2520484441,36.53,1e-132,97,405
ACY32015.1,2520485279,39.0,6e-75,95,238
ACY32016.1,2520485266,47.14,1e-148,99,435
ACY32017.1,2520486640,36.48,2e-42,98,144
ACY32027.1,2520483350,35.31,5e-69,99,224
ACY32029.1,2520483972,49.62,1e-120,99,357
ACY32031.1,2520486349,36.17,7e-69,90,230
ACY32033.1,2520485495,33.71,1e-42,87,153
ACY32040.1,2520485502,43.73,3e-95,95,290
ACY32042.1,2520481569,55.56,4e-141,100,409
ACY32043.1,2520481570,43.88,0.0,98,539
ACY32044.1,2520482203,30.97,5e-54,95,190
ACY32045.1,2520485492,41.74,1e-62,40,215
ACY32056.1,2520481856,39.68,2e-46,96,155
ACY32065.1,2520483875,40.33,4e-43,91,143
ACY32067.1,2520483492,47.17,0.0,99,587
ACY32075.1,2520483343,35.46,5e-38,91,134
ACY32080.1,2520485907,32.91,3e-49,97,174
ACY32082.1,2520484097,37.31,2e-113,89,352
ACY32084.1,2520485494,37.0,7e-61,99,202
ACY32093.1,2520483346,33.0,2e-52,98,180
ACY32102.1,2520483926,29.93,9e-40,100,145
ACY32105.1,2520486414,42.65,3e-88,95,270
CCP46231.1,2520482308,71.13,0.0,98,833
CCP46318.1,2520484252,35.8,1e-60,72,204
CCP46322.1,2520486252,58.57,7e-116,100,336
CCP46323.1,2520486253,64.34,5e-96,96,283
CCP46326.1,2520484020,35.63,3e-65,99,214
CCP46338.1,2520483353,39.47,8e-45,98,152
CCP46339.1,2520483179,46.54,6e-64,93,203
CCP46340.1,2520481875,32.81,5e-49,90,171
CCP46342.1,2520482285,42.86,5e-86,99,265
CCP46347.1,2520481513,41.67,1e-38,96,130
CCP46362.1,2520481852,37.06,2e-50,92,174
CCP46376.1,2520481497,42.35,2e-84,53,271
CCP46378.1,2520485501,47.16,3e-113,100,337
CCP46381.1,2520483616,38.21,1e-35,93,127
CCP46382.1,2520485494,37.79,4e-59,99,197
CCP46383.1,2520482126,33.13,3e-59,90,204
CCP46387.1,2520482341,58.47,6e-150,94,431
CCP46390.1,2520482119,44.03,7e-40,84,134
CCP46393.1,2520483926,29.56,8e-43,98,154
CCP46394.1,2520486414,51.03,1e-112,95,333
CCP46396.1,2520485494,40.41,1e-61,46,212
CCP46397.1,2520481791,67.35,1e-91,98,268
