ABG96317.1,2525714234,37.94,1e-46,90,159
ABG96319.1,2525714211,42.29,3e-59,99,189
ABG96320.1,2525714181,58.53,2e-122,98,354
ABG96440.1,2525716956,38.41,4e-53,98,176
ABG96474.1,2525717289,33.46,2e-35,94,127
ABG97576.1,2525714211,42.12,2e-60,98,193
ABG97577.1,2525714181,58.28,1e-117,99,342
ABG97594.1,2525714234,37.66,8e-50,99,167
ABH00053.1,2525717537,57.5,5e-159,99,452
ABH00065.1,2525714211,39.93,3e-60,96,192
ABH00070.1,2525716108,35.13,7e-49,91,167
ABH00072.1,2525713580,50.42,4e-124,86,365
ABH00074.1,2525714844,29.46,2e-39,94,144
ABH00076.1,2525716659,34.68,1e-38,96,134
ACY32014.1,2525713513,63.57,9e-50,79,157
ACY32015.1,2525713512,89.59,0.0,100,693
ACY32016.1,2525713511,75.87,0.0,99,739
ACY32029.1,2525715611,43.48,6e-97,99,295
ACY32037.1,2525714851,62.66,1e-178,94,506
ACY32040.1,2525715609,55.62,2e-122,89,359
ACY32059.1,2525716748,37.24,9e-63,95,201
ACY32064.1,2525715201,40.0,4e-35,95,120
ACY32070.1,2525714201,72.94,2e-161,99,453
ACY32075.1,2525715612,40.08,6e-58,94,186
ACY32093.1,2525714241,34.0,1e-57,99,194
CCP46331.1,2525715909,46.73,6e-137,99,407
CCP46338.1,2525717289,32.18,1e-38,97,135
CCP46347.1,2525714585,47.14,4e-41,80,136
CCP46356.1,2525714180,49.7,1e-110,95,327
CCP46357.1,2525714181,59.47,4e-120,98,348
CCP46358.1,2525714211,42.55,2e-61,99,195
CCP46362.1,2525714241,34.6,1e-48,92,169
CCP46375.1,2525715519,36.49,2e-51,96,174
CCP46378.1,2525715611,45.92,9e-106,99,318
CCP46382.1,2525714844,34.66,4e-67,97,218
CCP46383.1,2525716995,33.15,2e-72,98,239
CCP46387.1,2525715178,36.62,5e-69,97,223
