ABG96441.1,2529299011,39.22,2e-52,94,173
ABG97584.1,2529303065,40.24,1e-70,80,229
ABG97585.1,2529302637,59.26,1e-107,99,314
ABH00046.1,2529302920,44.6,1e-98,97,298
ABH00072.1,2529298790,45.9,4e-85,79,265
ABH00074.1,2529302639,27.51,1e-31,83,122
ABH00083.1,2529302438,37.33,6e-133,97,406
ACY32015.1,2529300489,39.28,3e-77,95,243
ACY32016.1,2529300486,48.22,5e-146,97,428
ACY32017.1,2529298528,34.92,1e-34,96,124
ACY32018.1,2529302220,40.0,4e-42,96,145
ACY32030.1,2529302348,30.17,4e-38,91,144
ACY32031.1,2529298850,37.72,1e-79,91,258
ACY32040.1,2529298404,45.81,1e-100,95,303
ACY32042.1,2529298704,54.76,4e-141,100,409
ACY32043.1,2529298703,44.32,0.0,98,544
ACY32044.1,2529301277,34.96,5e-76,95,250
ACY32056.1,2529301531,41.2,4e-46,96,155
ACY32065.1,2529301607,39.23,5e-38,91,130
ACY32067.1,2529302192,47.17,0.0,99,588
ACY32075.1,2529298893,37.55,2e-45,94,154
ACY32082.1,2529302715,36.82,3e-103,88,326
ACY32105.1,2529302920,37.01,1e-79,98,248
ACY32106.1,2529298920,35.12,1e-72,92,240
CCP46231.1,2529300808,71.83,0.0,98,836
CCP46318.1,2529302895,36.39,1e-60,67,204
CCP46321.1,2529298845,29.75,2e-31,78,121
CCP46323.1,2529302900,52.3,3e-86,94,258
CCP46326.1,2529302639,35.0,1e-64,99,212
CCP46342.1,2529300786,41.71,7e-78,99,243
CCP46347.1,2529299887,38.51,5e-35,100,121
CCP46367.1,2529299716,26.19,9e-40,86,146
CCP46376.1,2529298826,40.88,4e-84,52,270
CCP46377.1,2529300377,44.84,2e-62,97,199
CCP46387.1,2529300130,60.16,4e-162,96,462
CCP46394.1,2529302920,46.8,5e-110,96,327
