ACY32015.1,ACEX01000445.1_8,31.44,2e-42,97,152
ACY32017.1,ACEX01000211.1_13,38.04,7e-46,98,155
ACY32017.1,ACEX01000744.1_37,40.0,1e-42,97,146
ACY32017.1,ACEX01000651.1_25,39.52,9e-41,98,142
ACY32017.1,ACEX01000095.1_7,38.89,1e-40,98,141
ACY32017.1,ACEX01000023.1_15,35.55,1e-39,99,139
ACY32017.1,ACEX01000202.1_24,34.62,2e-37,99,133
ACY32017.1,ACEX01000291.1_6,36.69,3e-37,98,132
ACY32017.1,ACEX01000645.1_14,34.7,2e-35,98,127
ACY32017.1,ACEX01000683.1_6,34.94,5e-34,98,124
ACY32017.1,ACEX01000751.1_29,37.16,4e-33,98,121
ACY32017.1,ACEX01000635.1_56,34.12,8e-32,99,117
ACY32018.1,ACEX01000637.1_115,38.89,1e-38,97,135
ACY32018.1,ACEX01000498.1_14,39.04,1e-35,97,128
ACY32018.1,ACEX01000461.1_7,38.62,3e-33,94,121
ACY32018.1,ACEX01000648.1_7,34.92,3e-32,97,119
ACY32022.1,ACEX01000744.1_59,47.81,1e-86,93,263
ACY32023.1,ACEX01000744.1_58,43.15,1e-54,94,177
ACY32025.1,ACEX01000744.1_57,46.82,1e-88,96,273
ACY32026.1,ACEX01000744.1_60,48.12,8e-64,94,201
ACY32027.1,ACEX01000345.1_6,37.0,8e-73,99,233
ACY32029.1,ACEX01000027.1_4,66.75,0.0,99,526
ACY32029.1,ACEX01000097.1_32,59.16,2e-158,99,453
ACY32029.1,ACEX01000637.1_63,48.46,8e-108,99,324
ACY32029.1,ACEX01000651.1_11,45.23,3e-98,99,300
ACY32029.1,ACEX01000553.1_18,41.75,7e-89,100,275
ACY32030.1,ACEX01000314.1_5,32.19,7e-43,93,158
ACY32031.1,ACEX01000654.1_14,34.09,7e-50,90,178
ACY32031.1,ACEX01000455.1_42,36.36,1e-40,77,152
ACY32031.1,ACEX01000503.1_1,32.52,2e-37,83,142
ACY32032.1,ACEX01000744.1_62,53.33,1e-100,99,299
ACY32032.1,ACEX01000555.1_14,45.17,8e-68,85,215
ACY32032.1,ACEX01000345.1_2,38.13,6e-44,88,152
ACY32033.1,ACEX01000744.1_71,35.26,8e-43,94,154
ACY32034.1,ACEX01000345.1_1,45.1,3e-99,98,304
ACY32035.1,ACEX01000027.1_6,58.62,8e-96,99,285
ACY32036.1,ACEX01000627.1_4,50.65,2e-57,96,178
ACY32036.1,ACEX01000607.1_18,55.1,6e-36,61,121
ACY32040.1,ACEX01000185.1_33,47.08,7e-103,90,311
ACY32040.1,ACEX01000637.1_65,44.68,3e-99,99,302
ACY32042.1,ACEX01000185.1_32,56.38,2e-143,99,415
ACY32043.1,ACEX01000185.1_30,44.17,0.0,99,576
ACY32044.1,ACEX01000771.1_23,37.68,2e-105,98,330
ACY32044.1,ACEX01000771.1_73,35.62,2e-38,52,146
ACY32045.1,ACEX01000555.1_4,32.88,3e-73,98,254
ACY32045.1,ACEX01000751.1_37,38.14,2e-65,49,224
ACY32045.1,ACEX01000744.1_70,37.9,2e-65,50,224
ACY32047.1,ACEX01000130.1_10,43.44,4e-134,97,402
ACY32049.1,ACEX01000337.1_3,31.53,3e-60,98,210
ACY32056.1,ACEX01000637.1_128,39.27,3e-45,95,154
ACY32056.1,ACEX01000108.1_13,37.55,3e-38,95,135
ACY32056.1,ACEX01000651.1_5,38.52,3e-36,94,130
ACY32066.1,ACEX01000562.1_3,29.98,5e-59,69,211
ACY32067.1,ACEX01000771.1_74,29.85,4e-40,68,154
ACY32073.1,ACEX01000324.1_10,38.31,1e-45,97,154
ACY32075.1,ACEX01000130.1_9,38.96,1e-46,89,158
ACY32075.1,ACEX01000344.1_2,35.25,2e-38,93,136
ACY32076.1,ACEX01000744.1_61,51.94,1e-86,97,261
ACY32077.1,ACEX01000409.1_2,39.39,4e-64,98,207
