ACY32015.1,EHK84326.1,29.92,4e-34,94,128
ACY32016.1,EHK81728.1,47.96,7e-148,99,433
ACY32017.1,EHK85401.1,42.92,8e-49,98,161
ACY32017.1,EHK81873.1,35.74,7e-42,98,144
ACY32017.1,EHK83548.1,33.88,2e-36,98,130
ACY32017.1,EHK84060.1,33.6,3e-31,97,115
ACY32018.1,EHK82642.1,40.24,3e-43,95,149
ACY32021.1,EHK85916.1,43.97,9e-71,97,221
ACY32021.1,EHK84152.1,39.24,5e-57,99,186
ACY32021.1,EHK82660.1,38.46,6e-55,98,180
ACY32022.1,EHK85885.1,43.73,3e-75,93,233
ACY32023.1,EHK85886.1,40.0,3e-50,93,166
ACY32024.1,EHK85899.1,65.93,6e-132,90,378
ACY32025.1,EHK85887.1,45.89,2e-95,98,290
ACY32026.1,EHK85884.1,42.31,3e-59,92,189
ACY32026.1,EHK85827.1,32.92,3e-38,94,134
ACY32027.1,EHK85900.1,52.05,4e-139,99,403
ACY32027.1,EHK85826.1,34.09,1e-71,99,229
ACY32028.1,EHK85901.1,32.95,2e-46,90,161
ACY32029.1,EHK85895.1,65.09,0.0,99,516
ACY32029.1,EHK85405.1,45.93,8e-104,99,312
ACY32029.1,EHK84940.1,42.07,1e-93,99,287
ACY32029.1,EHK84134.1,42.64,1e-91,99,281
ACY32029.1,EHK82047.1,44.13,1e-82,85,259
ACY32031.1,EHK80680.1,37.84,3e-70,91,233
ACY32031.1,EHK80785.1,33.87,3e-44,90,161
ACY32031.1,EHK85911.1,30.54,3e-36,85,137
ACY32032.1,EHK84137.1,55.48,4e-110,99,322
ACY32032.1,EHK84938.1,48.33,1e-61,82,197
ACY32032.1,EHK84113.1,42.91,1e-57,91,187
ACY32035.1,EHK85897.1,61.03,9e-109,100,317
ACY32040.1,EHK82514.1,45.51,8e-103,94,309
ACY32040.1,EHK83603.1,36.04,6e-59,87,195
ACY32042.1,EHK83278.1,53.46,8e-139,99,403
ACY32043.1,EHK83277.1,45.14,0.0,98,554
ACY32045.1,EHK85935.1,33.42,7e-84,93,282
ACY32045.1,EHK84941.1,31.58,2e-82,99,279
ACY32045.1,EHK85902.1,34.34,4e-49,44,175
ACY32047.1,EHK84122.1,39.29,1e-118,97,362
ACY32052.1,EHK85919.1,28.85,1e-48,95,168
ACY32052.1,EHK82665.1,29.73,6e-45,87,158
ACY32052.1,EHK84160.1,28.49,5e-43,96,153
ACY32066.1,EHK84044.1,40.06,1e-145,99,443
ACY32066.1,EHK85565.1,30.38,2e-45,55,165
ACY32066.1,EHK81874.1,30.37,2e-45,67,169
ACY32067.1,EHK81872.1,31.07,1e-75,99,256
ACY32068.1,EHK81754.1,36.68,2e-46,100,157
ACY32075.1,EHK84123.1,35.77,2e-37,96,133
ACY32075.1,EHK85395.1,37.25,4e-36,91,129
ACY32075.1,EHK82045.1,32.52,5e-36,91,129
ACY32075.1,EHK81370.1,33.33,6e-34,93,123
ACY32076.1,EHK84138.1,58.0,3e-102,94,300
ACY32077.1,EHK85932.1,36.21,1e-45,89,157
ACY32077.1,EHK84140.1,40.62,2e-36,41,127
ACY32078.1,EHK84116.1,32.61,1e-39,96,144
ACY32078.1,EHK84144.1,31.1,2e-34,98,129
ACY32080.1,EHK85930.1,61.98,7e-171,98,484
ACY32080.1,EHK84142.1,54.69,2e-143,95,415
ACY32081.1,EHK84115.1,48.62,3e-128,100,376
ACY32081.1,EHK85933.1,46.84,1e-114,100,341
ACY32081.1,EHK84143.1,44.1,4e-110,99,330
ACY32082.1,EHK85665.1,36.65,8e-112,95,348
ACY32082.1,EHK80387.1,26.68,9e-43,88,162
ACY32082.1,EHK84117.1,27.91,1e-40,92,152
ACY32082.1,EHK84161.1,30.94,2e-35,65,137
ACY32086.1,EHK85111.1,30.71,9e-65,96,221
ACY32097.1,EHK85416.1,54.33,3e-130,97,378
ACY32097.1,EHK85144.1,49.85,5e-111,95,328
ACY32102.1,EHK85918.1,35.68,9e-86,97,267
