ABG94284.1,EME19542.1,66.0,9e-71,94,539
ABG94285.1,EME19882.1,63.74,4e-121,99,895
ABG94286.1,EME19883.1,69.81,7e-127,99,931
ABG94288.1,EME19894.1,69.2,0.0,99,2093
ABG94289.1,EME15501.1,66.45,6e-73,90,556
ABG94292.1,EME19887.1,55.04,1e-86,90,664
ABG94293.1,EME19886.1,91.67,0.0,99,1466
ABG94294.1,EME19885.1,66.92,0.0,100,1484
ABG94295.1,EME19884.1,78.02,0.0,94,1585
ABG94297.1,EME19880.1,66.6,0.0,97,1894
ABG96268.1,EME23977.1,83.81,3e-123,97,897
ABG96269.1,EME23976.1,70.68,0.0,100,2375
ABG96270.1,EME23975.1,51.21,3e-108,100,826
ABG96271.1,EME23974.1,76.8,0.0,100,1584
ABG96272.1,EME23973.1,73.95,3e-179,98,1292
ABG96273.1,EME23972.1,82.71,3e-76,95,570
ABG96274.1,EME23971.1,87.82,0.0,99,1792
ABG96317.1,EME23963.1,81.12,2e-163,99,1177
ABG96318.1,EME15960.1,60.88,0.0,92,1598
ABG96320.1,EME23960.1,86.58,0.0,99,1359
ABG96321.1,EME23959.1,89.25,0.0,99,1590
ABG96322.1,EME21941.1,61.98,2e-49,95,390
ABG96323.1,EME23958.1,57.14,6e-40,97,325
ABG96324.1,EME23957.1,75.98,0.0,93,1655
ABG96325.1,EME23956.1,86.65,0.0,100,1790
ABG96326.1,EME23955.1,90.94,0.0,98,1384
ABG96327.1,EME23954.1,77.26,1e-176,99,1267
ABG96328.1,EME23953.1,81.22,2e-117,98,854
ABG96377.1,EME23935.1,62.78,1e-148,99,1093
ABG96378.1,EME23934.1,73.58,1e-166,99,1205
ABG96379.1,EME23933.1,85.01,0.0,100,1735
ABG96380.1,EME23932.1,82.97,1e-173,95,1248
ABG96381.1,EME23931.1,72.07,0.0,99,1947
ABG96382.1,EME23930.1,75.62,0.0,95,1609
ABG96383.1,EME23929.1,85.34,6e-166,99,1189
ABG96384.1,EME23927.1,77.34,1e-113,99,831
ABG96385.1,EME23926.1,84.55,0.0,100,1726
ABG96435.1,EME23922.1,83.71,0.0,99,1448
ABG96436.1,EME23921.1,85.2,5e-162,98,1160
ABG96437.1,EME23920.1,85.17,0.0,98,1343
ABG96438.1,EME23919.1,82.61,4e-152,98,1095
ABG96439.1,EME23918.1,79.61,8e-150,98,1081
ABG96440.1,EME23917.1,88.16,0.0,100,1389
ABG96441.1,EME15963.1,77.06,2e-158,92,1145
ABG96465.1,EME23913.1,76.06,0.0,90,1769
ABG96467.1,EME23912.1,72.93,9e-66,97,502
ABG96468.1,EME23911.1,82.58,1e-173,100,1244
ABG96469.1,EME23910.1,85.68,0.0,100,1821
ABG96470.1,EME23909.1,85.03,0.0,100,1590
ABG96471.1,EME23908.1,75.25,5e-167,93,1205
ABG96472.1,EME23907.1,81.34,0.0,99,1507
ABG96473.1,EME22893.1,56.54,2e-105,98,796
ABG96474.1,EME23904.1,78.83,2e-159,100,1148
ABG96475.1,EME23903.1,75.59,0.0,99,2260
ABG96476.1,EME23902.1,79.46,0.0,99,1557
ABG96477.1,EME23901.1,63.3,0.0,98,1653
ABG96478.1,EME23899.1,67.02,3e-174,100,1266
ABG96479.1,EME23898.1,84.22,0.0,100,1768
ABG96481.1,EME23896.1,74.17,8e-162,99,1169
ABG96482.1,EME23895.1,85.43,2e-151,100,1090
ABG96483.1,EME23894.1,87.63,5e-162,100,1166
ABG96484.1,EME23893.1,68.45,0.0,100,1315
ABG96485.1,EME23892.1,70.5,8e-162,99,1177
ABG96486.1,EME23891.1,68.47,1e-173,99,1258
ABG96487.1,EME23890.1,69.67,0.0,98,1477
ABG96488.1,EME23889.1,70.12,0.0,100,1419
ABG96489.1,EME23888.1,68.84,0.0,99,1705
ABG96490.1,EME20950.1,56.15,3e-57,76,465
ABG96491.1,EME20951.1,62.32,1e-49,80,402
ABG96492.1,EME16015.1,41.41,1e-39,68,348
ABG97566.1,EME23965.1,78.91,1e-158,99,1143
ABG97567.1,EME14506.1,68.42,1e-105,100,787
ABG97568.1,EME14505.1,82.3,2e-170,98,1227
ABG97570.1,EME14503.1,62.5,4e-66,99,508
ABG97571.1,EME14502.1,68.4,2e-131,97,967
ABG97572.1,EME14501.1,67.45,4e-138,100,1011
ABG97574.1,EME14500.1,73.08,3e-149,98,1083
ABG97575.1,EME14499.1,79.79,0.0,98,2353
ABG97579.1,EME14498.1,71.94,0.0,100,1562
ABG97580.1,EME14497.1,80.2,0.0,100,1296
ABG97581.1,EME14507.1,52.63,1e-134,99,1007
ABG97585.1,EME18272.1,57.3,3e-98,98,743
ABG97587.1,EME14488.1,81.3,6e-147,99,1063
ABG97588.1,EME14486.1,77.78,0.0,94,1625
ABG97589.1,EME14485.1,67.53,0.0,100,1395
ABG97590.1,EME14463.1,68.55,0.0,99,1688
ABG97591.1,EME14462.1,64.0,2e-88,99,664
ABG97592.1,EME14461.1,82.69,0.0,100,1666
ABG97593.1,EME14460.1,76.08,0.0,99,2854
ABG97594.1,EME14458.1,76.74,7e-155,99,1121
ABG97595.1,EME14457.1,81.13,2e-123,98,899
ABG97596.1,EME21758.1,65.28,1e-92,100,697
ABG97597.1,EME14449.1,70.47,0.0,99,2006
ABG97599.1,EME14448.1,80.72,0.0,99,2378
ABG97600.1,EME14446.1,76.31,9e-136,97,996
ABG97601.1,EME14439.1,48.23,2e-39,90,330
ABG97602.1,EME14437.1,87.11,0.0,100,1809
ABG97603.1,EME14436.1,75.7,2e-176,99,1268
ABG97604.1,EME14435.1,72.43,1e-179,100,1301
ABG97605.1,EME14434.1,67.83,3e-66,99,506
ABG97606.1,EME14433.1,88.63,0.0,99,1867
ABG97607.1,EME14432.1,69.53,2e-124,100,916
ABG97608.1,EME14431.1,78.09,3e-135,98,987
ABG97609.1,EME14430.1,71.94,2e-132,100,965
ABH00046.1,EME14370.1,38.46,8e-68,94,554
ABH00051.1,EME14667.1,38.33,1e-40,90,360
ABH00060.1,EME15980.1,48.51,2e-32,88,275
ABH00061.1,EME19888.1,62.2,2e-90,92,683
ABH00076.1,EME19412.1,38.22,2e-46,98,394
ABH00079.1,EME23690.1,48.3,2e-176,97,1313
ABH00080.1,EME15979.1,71.99,5e-152,96,1130
ACY32040.1,EME19407.1,35.0,7e-55,84,469
ACY32049.1,EME17627.1,30.81,6e-72,94,613
ACY32053.1,EME14447.1,41.83,8e-52,90,436
ACY32054.1,EME18793.1,32.73,4e-50,96,446
ACY32066.1,EME21652.1,41.77,2e-155,99,1205
ACY32075.1,EME14402.1,38.89,5e-48,91,406
ACY32086.1,EME23940.1,34.78,2e-84,97,703
ACY32104.1,EME23961.1,42.46,2e-112,87,891
CCP43859.1,EME15289.1,33.73,9e-37,88,340
CCP46323.1,EME22912.1,66.94,8e-100,95,750
CCP46337.1,EME14504.1,47.5,2e-160,97,1208
CCP46359.1,EME23962.1,65.42,0.0,99,1843
