ACY32017.1,2518247182,38.68,7e-45,98,384
ACY32017.1,2518246551,36.89,2e-43,98,373
ACY32031.1,2518248350,35.37,1e-55,90,492
ACY32035.1,2518247812,58.4,1e-93,98,712
ACY32049.1,2518249326,33.33,2e-75,98,640
ACY32101.1,2518242264,41.1,2e-31,45,289
CCP46231.1,2518242985,59.31,0.0,98,1619
CCP46337.1,2518246020,45.42,5e-139,95,1067
CCP46338.1,2518246021,53.7,3e-83,97,643
CCP46344.1,2518246023,56.13,2e-120,99,908
CCP46362.1,2518249339,48.19,7e-115,99,876
CCP46375.1,2518247809,68.42,1e-155,96,1140
ABG96268.1,2518248136,45.25,6e-46,83,384
ABG96274.1,2518249806,67.01,3e-176,99,1283
ABG96318.1,2518248297,56.28,0.0,96,1597
ABG96325.1,2518246515,31.9,4e-48,96,426
ABG96377.1,2518249348,37.73,4e-46,94,410
ABG96378.1,2518247814,44.65,1e-73,98,590
ABG96379.1,2518247813,63.14,5e-166,100,1215
ABG96381.1,2518249338,50.28,4e-176,98,1312
ABG96382.1,2518249361,58.08,5e-144,92,1074
ABG96384.1,2518247811,51.06,3e-65,92,512
ABG96385.1,2518247810,71.91,0.0,100,1417
ABG96436.1,2518247808,57.26,4e-101,98,759
ABG96437.1,2518247807,56.06,3e-106,98,801
ABG96438.1,2518247806,66.67,1e-113,94,847
ABG96439.1,2518247805,59.76,1e-95,97,727
ABG96440.1,2518247804,69.0,7e-137,99,1007
ABG96440.1,2518249362,45.52,5e-53,93,447
ABG96442.1,2518248135,57.76,9e-140,98,1058
ABG96442.1,2518244608,50.36,3e-114,98,881
ABG96465.1,2518248153,61.82,0.0,85,1353
ABG96469.1,2518246024,66.24,0.0,100,1336
ABG96471.1,2518246022,47.62,6e-91,97,704
ABG96472.1,2518248131,51.32,1e-101,99,779
ABG96475.1,2518245580,37.86,1e-105,99,843
ABG96476.1,2518246014,58.15,2e-134,99,1007
ABG96478.1,2518241994,35.89,6e-50,90,438
ABG96479.1,2518245980,53.42,7e-147,100,1090
ABG97564.1,2518248701,37.26,1e-57,93,482
ABG97564.1,2518246155,36.69,9e-48,91,418
ABG97564.1,2518249296,31.23,3e-40,98,366
ABG97568.1,2518248119,57.1,1e-108,95,823
ABG97571.1,2518249333,46.11,6e-50,64,427
ABG97584.1,2518249224,41.12,1e-68,82,573
ABG97585.1,2518243982,43.57,4e-57,98,470
ABG97594.1,2518248121,51.41,8e-84,97,651
ABG97599.1,2518248804,49.82,6e-154,99,1168
ABG97603.1,2518249808,46.9,1e-84,97,665
ABG97605.1,2518249807,65.32,1e-51,87,409
ABH00056.1,2518246624,38.41,2e-32,83,287
