ABG97594.1,2525714234,37.66,8e-50,99,422
ABH00053.1,2525717537,57.5,5e-159,99,1162
ACY32014.1,2525713513,63.57,9e-50,79,396
ACY32015.1,2525713512,89.59,0.0,100,1789
ACY32016.1,2525713511,75.87,0.0,99,1908
ACY32037.1,2525714851,62.66,1e-178,94,1302
ACY32040.1,2525715609,55.62,2e-122,89,921
ACY32059.1,2525716748,37.24,9e-63,95,510
ACY32064.1,2525715201,40.0,4e-35,95,300
ACY32070.1,2525714201,72.94,2e-161,99,1166
CCP46331.1,2525715909,46.73,6e-137,99,1046
CCP46358.1,2525714211,42.55,2e-61,99,495
