ACY32017.1,2515216131,39.68,8e-51,98,166
ACY32027.1,2515218574,41.31,3e-76,90,251
ACY32031.1,2515216662,38.05,3e-78,91,254
ACY32033.1,2515218380,35.62,6e-40,95,144
ACY32049.1,2515216954,45.26,2e-158,98,467
ACY32049.1,2515217871,43.76,4e-144,98,430
ACY32052.1,2515216511,28.82,2e-32,89,122
ACY32055.1,2515218143,40.87,3e-105,92,323
ACY32056.1,2515216325,38.74,2e-54,98,176
ACY32077.1,2515216437,51.15,1e-43,41,146
ACY32079.1,2515216435,52.94,1e-47,97,151
ACY32080.1,2515214274,36.78,2e-64,90,211
ACY32093.1,2515216128,54.05,3e-130,99,382
ACY32104.1,2515217335,43.18,1e-111,91,345
ACY32105.1,2515216130,39.02,2e-78,96,245
ACY32106.1,2515216527,30.15,1e-57,96,200
CCP43859.1,2515215479,77.75,0.0,96,585
CCP46231.1,2515218410,81.64,0.0,99,961
CCP46314.1,2515214752,53.16,5e-59,98,182
CCP46315.1,2515214751,58.06,1e-60,75,191
CCP46316.1,2515214750,67.19,0.0,78,611
CCP46316.1,2515216255,53.55,4e-177,99,513
CCP46317.1,2515214749,63.52,4e-172,99,487
CCP46317.1,2515216256,55.41,2e-150,98,432
CCP46318.1,2515214748,61.4,0.0,97,541
CCP46318.1,2515216257,57.07,3e-148,81,429
CCP46318.1,2515215034,35.36,1e-41,61,150
CCP46319.1,2515214747,68.01,5e-174,97,490
CCP46319.1,2515216258,58.16,6e-117,82,345
CCP46320.1,2515214746,68.75,5e-151,96,431
CCP46320.1,2515216259,58.89,2e-140,98,403
CCP46321.1,2515214745,65.75,0.0,100,526
CCP46321.1,2515216260,56.8,1e-146,94,424
CCP46322.1,2515214744,86.79,1e-174,100,485
CCP46323.1,2515214743,92.31,4e-151,92,422
CCP46323.1,2515217351,72.36,1e-124,96,355
CCP46323.1,2515217507,62.55,2e-98,96,289
CCP46324.1,2515214742,72.61,5e-140,96,400
CCP46326.1,2515214740,82.75,0.0,100,674
CCP46327.1,2515214739,74.19,0.0,99,545
CCP46328.1,2515214738,76.89,0.0,99,741
CCP46332.1,2515216544,32.78,2e-31,83,117
CCP46337.1,2515214731,81.1,0.0,99,925
CCP46338.1,2515214730,82.76,3e-161,99,450
CCP46339.1,2515214729,60.57,1e-114,100,332
CCP46340.1,2515214728,73.54,0.0,99,583
CCP46340.1,2515218070,34.96,4e-59,92,197
CCP46341.1,2515214727,59.66,2e-96,98,283
CCP46342.1,2515214725,84.84,0.0,99,594
CCP46343.1,2515214724,74.68,8e-162,100,456
CCP46344.1,2515214723,81.61,0.0,98,572
CCP46345.1,2515214722,87.72,0.0,99,715
CCP46348.1,2515214720,79.89,0.0,98,659
CCP46349.1,2515214719,61.81,2e-55,95,172
CCP46351.1,2515214717,69.31,0.0,98,568
CCP46352.1,2515214716,75.78,7e-146,98,411
CCP46353.1,2515214715,78.4,0.0,100,633
CCP46356.1,2515217679,90.09,0.0,99,632
CCP46357.1,2515217678,86.04,0.0,100,524
CCP46358.1,2515217677,78.16,7e-146,100,410
CCP46358.1,2515218115,46.01,4e-67,97,210
CCP46359.1,2515217676,84.38,0.0,99,991
