ACY32017.1,AFS15858.1,40.41,5e-50,97,164
ACY32019.1,AFS13816.1,41.99,5e-36,85,125
ACY32031.1,AFS12727.1,37.08,2e-81,91,263
ACY32038.1,AFS14843.1,27.39,4e-33,88,126
ACY32045.1,AFS12191.1,34.88,4e-114,99,366
ACY32049.1,AFS16688.1,43.11,3e-155,98,459
ACY32049.1,AFS17198.1,43.74,3e-152,98,451
ACY32055.1,AFS13572.1,39.65,1e-94,95,295
ACY32056.1,AFS14333.1,36.36,1e-49,98,164
ACY32075.1,AFS12129.1,34.78,1e-35,91,128
ACY32077.1,AFS13365.1,58.14,1e-50,41,165
ACY32077.1,AFS13832.1,46.21,2e-40,40,138
ACY32079.1,AFS13364.1,50.36,2e-48,99,153
ACY32079.1,AFS13830.1,53.79,2e-47,94,150
ACY32080.1,AFS13794.1,32.65,5e-51,97,179
ACY32093.1,AFS14574.1,52.11,1e-145,99,421
ACY32093.1,AFS17184.1,53.09,7e-124,99,365
ACY32105.1,AFS15859.1,38.6,3e-80,96,250
ACY32106.1,AFS13550.1,31.14,6e-59,93,204
ACY32106.1,AFS12859.1,34.47,1e-57,92,199
CCP43859.1,AFS13253.1,85.75,0.0,99,662
CCP46231.1,AFS16277.1,88.58,0.0,100,1065
CCP46314.1,AFS12716.1,76.1,1e-75,99,224
CCP46315.1,AFS12715.1,76.44,1e-98,79,287
CCP46316.1,AFS12714.1,80.98,0.0,100,806
CCP46317.1,AFS12713.1,82.41,0.0,99,648
CCP46318.1,AFS12712.1,79.49,0.0,95,686
CCP46319.1,AFS12711.1,79.77,0.0,98,569
CCP46320.1,AFS12710.1,82.71,0.0,99,573
CCP46321.1,AFS12709.1,85.16,0.0,96,671
CCP46322.1,AFS12708.1,93.21,0.0,100,503
CCP46323.1,AFS12707.1,95.28,3e-171,100,474
CCP46323.1,AFS12954.1,69.02,2e-118,100,341
CCP46324.1,AFS12706.1,81.37,0.0,97,505
CCP46325.1,AFS12705.1,92.06,4e-36,100,116
CCP46326.1,AFS12704.1,86.43,0.0,99,695
CCP46327.1,AFS12703.1,83.11,0.0,100,578
CCP46328.1,AFS12702.1,81.65,0.0,99,810
CCP46331.1,AFS12699.1,84.5,0.0,100,789
CCP46332.1,AFS12698.1,84.87,2e-176,97,489
CCP46332.1,AFS13565.1,33.2,5e-32,83,119
CCP46337.1,AFS12696.1,90.0,0.0,99,1022
CCP46337.1,AFS13576.1,43.53,7e-136,94,407
CCP46338.1,AFS12695.1,89.69,1e-174,99,484
CCP46338.1,AFS13871.1,32.83,3e-39,96,137
CCP46340.1,AFS12694.1,79.24,0.0,98,643
CCP46340.1,AFS12278.1,75.63,0.0,99,606
CCP46340.1,AFS13299.1,36.92,1e-57,86,194
CCP46341.1,AFS12693.1,70.22,8e-114,94,327
CCP46342.1,AFS12692.1,86.59,0.0,99,625
CCP46343.1,AFS12691.1,82.51,0.0,100,514
CCP46344.1,AFS12690.1,87.25,0.0,99,640
CCP46345.1,AFS12689.1,90.67,0.0,98,699
CCP46347.1,AFS12687.1,83.33,3e-106,100,303
CCP46348.1,AFS12686.1,90.67,0.0,100,745
CCP46349.1,AFS12685.1,77.62,6e-71,96,211
CCP46351.1,AFS12684.1,83.11,0.0,99,676
CCP46352.1,AFS12683.1,82.69,2e-162,100,452
CCP46353.1,AFS12682.1,86.1,0.0,99,660
CCP46354.1,AFS13157.1,39.36,2e-49,99,172
CCP46354.1,AFS16199.1,45.24,6e-36,51,134
CCP46354.1,AFS15611.1,53.41,2e-32,43,123
CCP46356.1,AFS12680.1,92.13,0.0,99,645
CCP46357.1,AFS12679.1,89.77,0.0,98,547
CCP46358.1,AFS12678.1,82.38,1e-153,100,431
CCP46359.1,AFS12677.1,88.1,0.0,100,1004
CCP46360.1,AFS12676.1,84.62,3e-161,100,452
CCP46362.1,AFS12674.1,88.95,0.0,99,707
CCP46362.1,AFS15829.1,34.65,1e-51,92,177
CCP46363.1,AFS12673.1,85.37,1e-73,95,216
CCP46364.1,AFS12672.1,77.78,0.0,98,505
CCP46365.1,AFS12671.1,88.37,0.0,100,712
CCP46366.1,AFS12670.1,83.09,0.0,99,569
CCP46367.1,AFS12669.1,81.77,0.0,96,694
CCP46367.1,AFS14764.1,72.37,0.0,98,628
CCP46367.1,AFS16543.1,67.87,0.0,96,594
CCP46368.1,AFS12668.1,85.93,0.0,100,678
CCP46369.1,AFS12666.1,68.21,3e-75,100,222
CCP46369.1,AFS12665.1,52.11,2e-50,94,159
CCP46370.1,AFS12664.1,86.51,0.0,100,525
CCP46371.1,AFS12663.1,75.5,4e-132,96,375
CCP46372.1,AFS12662.1,93.0,1e-165,98,460
CCP46372.1,AFS12165.1,38.25,1e-45,99,154
CCP46373.1,AFS12661.1,87.5,0.0,99,522
CCP46374.1,AFS12660.1,84.68,7e-157,99,437
CCP46375.1,AFS12659.1,90.11,0.0,99,610
CCP46376.1,AFS15136.1,43.11,5e-78,41,253
CCP46377.1,AFS13011.1,52.63,2e-87,98,265
CCP46378.1,AFS12656.1,94.56,0.0,100,751
CCP46379.1,AFS12655.1,88.32,4e-129,99,363
CCP46381.1,AFS12654.1,91.98,9e-167,100,464
CCP46382.1,AFS12653.1,88.83,0.0,100,709
CCP46383.1,AFS12652.1,85.32,0.0,99,815
CCP46384.1,AFS12651.1,89.7,0.0,98,678
CCP46385.1,AFS12650.1,79.81,9e-169,99,473
CCP46386.1,AFS12649.1,81.85,2e-166,99,467
CCP46387.1,AFS12648.1,85.57,0.0,100,679
CCP46388.1,AFS12647.1,73.72,7e-146,97,412
CCP46390.1,AFS12646.1,88.77,1e-123,100,348
CCP46391.1,AFS12645.1,90.33,0.0,100,564
CCP46392.1,AFS12644.1,91.0,0.0,99,538
CCP46393.1,AFS12643.1,90.1,0.0,100,747
CCP46393.1,AFS14083.1,35.26,1e-60,96,201
CCP46394.1,AFS12642.1,84.62,0.0,100,629
CCP46395.1,AFS12641.1,68.36,5e-84,100,247
CCP46396.1,AFS12638.1,79.89,0.0,100,1070
CCP46397.1,AFS12637.1,97.47,1e-139,99,390
CCP46397.1,AFS12829.1,40.74,2e-35,81,123
ABG94283.1,AFS13851.1,35.2,5e-37,98,131
ABG94285.1,AFS14558.1,69.82,1e-137,99,391
ABG94285.1,AFS12158.1,60.58,5e-115,99,333
ABG94285.1,AFS15438.1,49.1,1e-76,99,235
ABG94285.1,AFS14335.1,48.43,6e-71,92,220
ABG94286.1,AFS14557.1,58.11,4e-102,99,300
ABG94288.1,AFS12878.1,47.12,1e-158,97,467
ABG94288.1,AFS14626.1,40.64,1e-117,98,360
ABG94288.1,AFS12873.1,36.05,4e-89,98,285
ABG94290.1,AFS14781.1,46.7,2e-64,93,201
ABG94291.1,AFS14543.1,51.94,6e-102,98,303
ABG94292.1,AFS14544.1,65.69,2e-105,91,308
ABG94293.1,AFS14553.1,75.08,3e-171,100,478
ABG94294.1,AFS14554.1,73.1,0.0,100,608
ABG96274.1,AFS13363.1,67.27,0.0,99,521
ABG96274.1,AFS13829.1,64.25,6e-178,99,503
ABG96274.1,AFS12927.1,33.59,2e-56,98,193
ABG96274.1,AFS17178.1,32.64,1e-43,93,155
ABG96325.1,AFS14083.1,34.93,4e-61,98,202
ABG96377.1,AFS13290.1,39.56,3e-53,97,180
ABG96380.1,AFS14629.1,36.44,1e-35,84,129
ABG96380.1,AFS14625.1,31.82,6e-34,83,124
